faval,fakdm,fakdul,fa01b,fakduk,facu33,fabelu,fakunr,fadato,fadaff,faavdr,faopko,fajour,faggrp,faaccn,faexra,fafrbn,falevn,famade,faagrn,fataxa,facuri,facd12,facd13,facd21,facd22,facd23,facd31,faavd,faopd,fali,favk,fabeln,fakda,fask,fafakt,famnd,facd32,favt,facc,faamou
NOK,N,,,,NOK,0,50,20010606,20010620,1,O,133,AI,30100,0,0,0,,0,0,,,,,,,,1,53068,1,DIV,500,S,S,283298,1,,,20,0
USD,N,,,,NOK,0,50,20010606,20010620,1,O,133,AI,30100,0,0,0,,0,0,,,,,,,,1,53068,2,DIV,3584,S,S,283298,1,,,20,0
NOK,J,,,,,0,50,20010312,20010326,1,O,105,AI,0,0,0,5000,,0,0,NOK,,,,,,,1,53068,3,IAV,-500,K,S,807,3,,SINGAPORE AIRLI S:11,20,0
USD,N,,,,,0,50,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53069,1,FAK,3584,A,S,0,0,,,0,0
USD,N,,,,,0,50,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53069,2,FAK,3584,A,K,0,0,,,0,0
NOK,N,J,,,NOK,0,30,20010322,20010405,1,O,129,FI,30200,0,0,0,,0,0,NOK,,,,,,,1,53071,1,FRA,5000,E,S,283293,10,,,20,0
NOK,J,,,,NOK,0,30,20010322,20010405,10,O,129,FI,30400,0,0,0,,0,0,NOK,,,,,,,1,53071,2,FOR,500,M,S,283293,10,,,20,0
NOK,J,,,,NOK,0,30,20010322,20010405,1,O,129,FI,30100,0,0,0,,0,0,NOK,,,,,,,1,53071,3,UTL,100,B,S,283293,10,,,20,0
NOK,,J,,,,0,30,20040610,20040624,1,O,173,FI,30200,0,0,0,,0,0,NOK,,,,,,,1,53078,1,FRA,30,S,K,283467,4,,,20,0
NOK,J,,,,,0,30,20040610,20040624,1,O,173,FI,30100,0,0,0,,0,0,NOK,,,,,,,1,53078,2,UTL,15,S,K,283467,4,,,20,0
NOK,N,,,B,NOK,300,24,0,0,0,,1002455,,0,0,0,5000,,0,0,,,,,,,,1,53080,1,TER,500,M,K,0,0,,,0,0
NOK,N,,,,,0,60,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53082,1,FAK,40,B,K,0,0,,,0,0
NOK,J,,,,,0,60,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53082,2,SPE,500,B,K,0,0,,,0,0
NOK,J,,,B,,0,60,0,0,0,,1001990,,0,0,0,0,,0,0,,,,,,,,1,53082,3,UTK,1140,B,K,0,0,,,0,0
NOK,N,,,,,0,13,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53083,1,FAK,40,B,K,0,0,,,0,0
NOK,J,,,,,0,13,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53083,2,SPE,250,B,K,0,0,,,0,0
NOK,J,,,B,,0,13,0,0,0,,1001991,,0,0,0,0,,0,0,,,,,,,,1,53083,3,UTK,250,B,K,0,0,,,0,0
USD,N,,,,,0,50,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53085,1,FAK,3584,A,S,0,0,,,0,0
USD,N,,,,,0,50,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53085,2,FAK,3584,A,K,0,0,,,0,0
USD,N,,,,,0,27,20021015,20021029,1,O,154,AI,31100,0,0,0,,0,0,,,,,,,,1,53086,1,CAF,26521,S,K,283376,10,,,20,0
NOK,N,,,,,0,27,20021015,20021029,1,O,154,BI,30100,0,0,0,,0,0,,,,,,,,1,53086,2,FAK,40,S,K,283376,10,,,20,0
NOK,J,,,,,0,27,20021015,20021029,10,O,154,FI,30400,0,0,0,,0,0,,,,,,,,1,53086,3,FOR,250,S,K,283376,10,,,20,0
NOK,J,,,,,0,27,20021015,20021029,1,O,154,CI,30200,0,0,0,,0,0,,,,,,,,1,53086,5,SPE,250,S,K,283376,10,,,20,0
USD,N,J,,,,0,27,20021015,20021029,1,O,154,HI,30100,0,0,0,,0,0,,,,,,,,1,53086,8,260,26521,S,K,283376,10,,,20,0
NOK,J,,,,,0,27,20021015,20021029,1,O,154,FI,30100,0,0,0,,0,0,,,,,,,,1,53086,9,UTL,663,S,K,283376,10,,,20,0
USD,N,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53090,1,FAK,3584,A,S,0,0,,,0,0
USD,N,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53090,2,FAK,3584,A,K,0,0,,,0,0
NOK,N,,,B,NOK,195,50,0,0,0,,1002009,,0,0,0,0,,0,0,,,,,,,,1,53093,1,A01,500,A,K,0,0,,,0,0
USD,N,,,,,0,20,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53095,1,FAK,3584,A,S,0,0,,,0,0
USD,N,,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,USD,,,,,,,1,53095,2,FAK,3584,A,F,0,0,,,0,0
NOK,J,,,,,0,41,20010403,20010417,1,O,130,BI,30100,0,0,0,,0,0,NOK,,,,,,,1,53096,1,FAK,40,B,K,283295,4,,,20,0
NOK,J,,,,,0,41,20010403,20010417,10,O,130,FI,30400,0,0,0,,0,0,NOK,,,,,,,1,53096,3,FOR,250,B,K,283295,4,,,20,0
NOK,J,,,,,0,41,20010403,20010417,1,O,130,CI,30200,0,0,0,,0,0,NOK,,,,,,,1,53096,6,SPE,250,B,K,283295,4,,,20,0
NOK,N,,,B,,536,41,20010403,20010417,1,O,130,EI,30200,0,0,0,,0,0,NOK,,,,,,,1,53096,8,TER,670,B,K,283295,4,,,20,0
NOK,N,J,,B,,0,50,0,0,0,,1002153,,0,0,0,0,,0,0,,,,,,,,1,53097,1,FFE,826,B,S,0,0,,,0,0
NOK,J,,,,,0,50,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53097,2,FOR,250,B,F,0,0,,,0,0
NOK,J,,,,,0,50,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53097,3,III,0,A,F,0,0,,,0,0
NOK,N,,,,,0,50,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53097,4,UTL,17,B,S,0,0,,,0,0
NOK,N,,,,,0,13,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53098,1,FAK,40,B,K,0,0,,,0,0
NOK,J,,,,,0,13,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53098,2,SPE,250,B,K,0,0,,,0,0
NOK,J,,,B,,0,13,0,0,0,,1002001,,0,0,0,0,,0,0,,,,,,,,1,53098,3,UTK,250,B,K,0,0,,,0,0
NOK,N,,,,,0,60,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53099,1,FAK,0,A,K,0,0,,,0,0
NOK,J,,,,,0,60,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53099,2,SPE,500,B,K,0,0,,,0,0
NOK,J,,,B,,0,60,0,0,0,,1002002,,0,0,0,0,,0,0,,,,,,,,1,53099,3,UTK,1140,B,K,0,0,,,0,0
NOK,N,,,,,0,100,20011201,20011215,1,O,113,FK,0,0,0,5000,,0,0,NOK,,,,,,,1,53100,1,FRA,-1000,K,S,836,12,,SINGAPORE AIRLI S:11,20,0
NOK,N,,,,,0,100,19981104,19981101,1,O,126,FK,40100,0,0,401,,0,0,NOK,,,,,,,1,53100,2,FRA,-10,K,S,159874,1,,STENA LINE OSLO S:11,20,0
NOK,J,,,,NOK,0,41,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53101,1,FAK,4590,E,K,0,0,,,0,0
NOK,N,J,,,,0,41,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53101,2,FOM,0,B,K,0,0,,,0,0
NOK,J,,,,,0,41,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53101,3,FOR,250,B,K,0,0,,,0,0
NOK,N,J,,,,0,41,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53101,4,FRA,0,B,K,0,0,,,0,0
NOK,N,J,,,,0,41,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53101,5,OIL,0,B,K,0,0,,,0,0
NOK,J,,,,,0,41,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53101,6,SPE,250,B,K,0,0,,,0,0
NOK,J,,L,,,0,41,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53101,7,TAR,0,B,K,0,0,,,0,0
NOK,N,,,B,,536,41,0,0,0,,1002003,,0,0,0,0,,0,0,,,,,,,,1,53101,8,TER,670,B,K,0,0,,,0,0
NOK,N,,,,,0,41,20011201,20011215,1,O,113,FK,0,0,0,5000,,0,0,NOK,,,,,,,1,53101,9,FRA,-2000,K,K,836,12,,SINGAPORE AIRLI S:11,20,0
USD,N,,,,NOK,0,24,20011031,20011215,1,O,133,BI,30100,0,0,0,,0,0,NOK,,,,,,,1,53102,1,FAK,3584,E,S,283304,4,,,20,0
NOK,N,J,,,NOK,0,24,20011031,20011215,1,O,133,FI,30200,0,0,0,,0,0,NOK,,,,,,,1,53102,2,FRA,500,E,K,283306,4,,,20,0
NOK,J,,,,NOK,0,24,20011031,20011215,1,O,133,FI,30100,0,0,0,,0,0,NOK,,,,,,,1,53102,3,UTL,15,A,K,283306,4,,,20,0
NOK,N,J,,,NOK,0,24,20011031,20011215,1,O,133,FI,30200,0,0,0,,0,0,NOK,,,,,,,1,53102,4,FRA,555,M,K,283307,4,,,20,0
NOK,N,J,,,NOK,0,24,20011031,20011215,1,O,133,FI,30200,0,0,0,,0,0,NOK,,,,,,,1,53102,5,FRA,123,M,K,283308,4,,,20,0
NOK,N,J,,,NOK,0,24,20011031,20011215,1,O,133,FI,30200,0,0,0,,0,0,NOK,,,,,,,1,53102,6,FRA,987,M,K,283309,4,,,20,0
NOK,N,,,,,0,13,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53106,1,FAK,40,B,K,0,0,,,0,0
NOK,J,,,,,0,13,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53106,2,SPE,250,B,K,0,0,,,0,0
NOK,J,,,B,,0,13,0,0,0,,1002010,,0,0,0,0,,0,0,,,,,,,,1,53106,3,UTK,250,B,K,0,0,,,0,0
NOK,N,,,,,0,60,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53107,1,FAK,0,A,K,0,0,,,0,0
NOK,J,,,,,0,60,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53107,2,SPE,500,B,K,0,0,,,0,0
NOK,J,,,B,,0,60,0,0,0,,1002011,,0,0,0,0,,0,0,,,,,,,,1,53107,3,UTK,1140,B,K,0,0,,,0,0
NOK,J,,,,,0,176,0,0,0,,0,,0,0,0,0,,0,0,,,L,,,,,1,53110,1,HA1,720,L,K,0,0,,,0,0
NOK,J,,,,,0,176,0,0,0,,0,,0,0,0,0,,0,0,,,L,,,,,1,53110,2,HA2,908,L,K,0,0,,,0,0
NOK,N,,,N,NOK,0,176,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53110,3,MVA,600,M,K,0,0,,,0,0
NOK,N,,,,,0,176,20010501,20000000,1,O,108,BK,0,0,0,0,,0,0,NOK,,,,,,,1,53110,4,MVA,-6000,K,K,810,5,,**DIREKTE HOVED S:11,20,0
NOK,J,,,,,0,176,0,0,0,,0,,0,0,0,0,,0,0,,,L,,,,,1,53111,1,HA1,108,L,S,0,0,,,0,0
NOK,J,,,,,0,176,0,0,0,,0,,0,0,0,0,,0,0,,,L,,,,,1,53111,2,HAN,89,L,S,0,0,,,0,0
NOK,J,,,,,0,176,0,0,0,,0,,0,0,0,0,,0,0,,,L,,,,,1,53111,3,HA2,204,L,S,0,0,,,0,0
NOK,N,,,,,0,176,20010501,20000000,1,O,108,BK,0,0,0,0,,0,0,NOK,,,,,,,1,53111,4,MVA,-4000,K,S,810,5,,**DIREKTE HOVED S:11,20,0
NOK,N,,,,,0,13,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53112,1,FAK,40,B,K,0,0,,,0,0
NOK,J,,,,,0,13,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53112,2,SPE,250,B,K,0,0,,,0,0
NOK,J,,,B,,0,13,0,0,0,,1002012,,0,0,0,0,,0,0,,,,,,,,1,53112,3,UTK,250,B,K,0,0,,,0,0
NOK,N,,,,,0,60,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53113,1,FAK,0,A,K,0,0,,,0,0
NOK,J,,,,,0,60,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53113,2,SPE,500,B,K,0,0,,,0,0
NOK,J,,,B,,0,60,0,0,0,,1002013,,0,0,0,0,,0,0,,,,,,,,1,53113,3,UTK,1140,B,K,0,0,,,0,0
NOK,N,,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53115,0,FRA,0,B,I,0,0,,,0,0
NOK,N,,,,,0,25,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53115,1,FAK,40,B,K,0,0,,,0,0
NOK,J,,,,,0,25,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53115,2,SPE,250,B,K,0,0,,,0,0
NOK,J,,,B,,0,25,0,0,0,,1002014,,0,0,0,0,,0,0,,,,,,,,1,53115,3,UTK,250,B,K,0,0,,,0,0
NOK,N,,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53116,0,FRA,0,B,I,0,0,,,0,0
NOK,N,,,,,0,60,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53116,1,FAK,0,A,K,0,0,,,0,0
NOK,J,,,,,0,60,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53116,2,SPE,500,B,K,0,0,,,0,0
NOK,J,,,B,,0,60,0,0,0,,1002015,,0,0,0,0,,0,0,,,,,,,,1,53116,3,UTK,1140,B,K,0,0,,,0,0
NOK,N,J,,B,,0,50,0,0,0,,1002037,,0,0,0,0,,0,0,,,,,,,,1,53144,1,FFE,35450,B,S,0,0,,,0,0
NOK,N,,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53144,2,FOR,250,B,F,0,0,,,0,0
NOK,J,,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53144,3,III,0,A,F,0,0,,,0,0
NOK,N,,,,,0,50,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53144,4,UTL,709,B,S,0,0,,,0,0
NOK,N,J,,,NOK,0,72,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53145,1,FRA,1200,M,K,0,0,,,0,0
NOK,J,,,,NOK,0,72,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53145,2,UTL,24,B,K,0,0,,,0,0
NOK,N,,,,,0,72,19981001,20000000,1,O,107,BK,0,0,0,0,,0,0,NOK,,,,,,,1,53145,3,MVA,4000,K,K,15879,3,,**DIREKTE HOVED S:11,20,0
NOK,N,J,,,NOK,0,30,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53146,1,FRA,15000,M,K,0,0,,,0,0
NOK,N,,,N,NOK,0,30,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53146,2,MVA,600,M,K,0,0,,,0,0
NOK,N,,,,,0,30,19981001,20000000,1,O,107,BK,0,0,0,0,,0,0,NOK,,,,,,,1,53146,3,MVA,6000,K,K,15879,3,,**DIREKTE HOVED S:11,20,0
NOK,N,J,,,,0,30,20050422,20050506,1,O,191,BI,31100,0,0,0,,0,0,NOK,,,Y,,,,1,53147,0,FRA,15000,M,S,283571,1,,,20,0
NOK,N,,,,,0,30,20050422,20050506,1,O,191,BI,30100,0,0,0,,0,0,NOK,,,,,,,1,53147,2,OIL,375,M,S,283571,1,,,20,0
NOK,N,,,,,0,30,20050422,20050506,1,O,191,FI,30100,0,0,0,,0,0,NOK,,,,,,,1,53147,3,UTL,300,B,S,283571,1,,,20,0
USD,N,J,,,NOK,0,30,0,0,0,,0,,0,0,0,0,,0,0,USD,,,,,,,1,53149,1,SEA,35000,E,S,0,0,,,0,0
USD,N,,,,NOK,0,30,0,0,0,,0,,0,0,0,0,,0,0,USD,,,,,,,1,53149,2,CAF,350,E,S,0,0,,,0,0
USD,J,,,,NOK,0,30,0,0,0,,0,,0,0,0,0,,0,0,USD,,,,,,,1,53149,3,INN,200,E,S,0,0,,,0,0
USD,N,,,,NOK,0,30,0,0,0,,0,,0,0,0,0,,0,0,USD,,,,,,,1,53149,4,UTL,717,E,S,0,0,,,0,0
NOK,N,,,,,300,1,20011106,0,1,O,34,DI,30100,0,0,0,,0,0,,,,,,,,1,53150,0,FRA,300,M,I,500310,9,,,20,0
NOK,N,,,,,15,1,20011106,0,1,O,34,BI,30100,0,0,0,,0,0,,,,,,,,1,53150,1,OIL,15,M,I,500310,9,,,20,0
NOK,N,,,,,0,1,20011106,0,1,O,34,DK,31100,0,0,0,,0,0,,,,,,,,1,53150,2,FRA,-1500,I,I,500310,9,,,20,0
NOK,N,,,,,0,1,20011106,0,1,O,34,BK,31100,0,0,0,,0,0,,,,,,,,1,53150,3,OIL,-75,I,I,500310,9,,,20,0
NOK,N,,,,,1500,1,20011106,0,1,O,34,DI,30100,0,0,0,,0,0,,,,,,,,1,53151,0,FRA,1500,M,I,500310,9,,,20,0
NOK,N,,,,,75,1,20011106,0,1,O,34,BI,30100,0,0,0,,0,0,,,,,,,,1,53151,1,OIL,75,M,I,500310,9,,,20,0
NOK,N,,,,,9999,1,20011106,0,1,O,34,CI,31100,0,0,0,,226,0,,,,,,,,1,53158,0,FRA,9999,M,I,500312,8,,,20,0
NOK,N,,,,,125,1,20011106,0,10,O,34,FI,31100,0,0,0,,0,0,,,,,,,,1,53158,1,FOR,125,B,I,500312,8,,,20,0
NOK,N,,,B,,195,1,20011106,0,1,O,34,BI,30100,0,0,0,,0,0,,,,,,,,1,53158,2,TER,195,B,I,500312,8,,,20,0
EUR,N,J,,B,USD,50,176,0,0,0,,1002128,,0,0,0,5000,,0,0,EUR,,,,,,,1,53167,1,FRA,500,E,K,0,0,,,0,0
EUR,N,J,,,NOK,0,176,0,0,0,,0,,0,0,0,0,,0,0,EUR,,,,,,,1,53167,2,FRA,2143,M,K,0,0,,,0,0
EUR,J,,,,,0,176,0,0,0,,0,,0,0,0,0,,0,0,EUR,,,,,,,1,53167,3,UTL,53,B,K,0,0,,,0,0
NOK,J,,,B,,1,1000,0,0,0,,1002110,,0,0,0,0,,0,0,,,,,,,,1,53170,1,TER,1,A,S,0,0,,,0,0
NOK,J,,,B,,1,1000,0,0,0,,1002111,,0,0,0,0,,0,0,,,,,,,,1,53170,2,TER,1,A,K,0,0,,,0,0
NOK,N,,,,,200,1,20011106,0,1,O,34,CI,31100,0,0,0,,0,0,,,,,,,,1,53172,0,FRA,200,M,I,500312,8,,,20,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53174,1,FAK,50,A,S,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53174,2,FOR,250,B,S,0,0,,,0,0
NOK,J,J,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53174,3,FRA,0,B,S,0,0,,,0,0
NOK,J,J,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53174,4,VAL,0,B,S,0,0,,,0,0
NOK,N,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53174,5,OIL,0,B,S,0,0,,,0,0
NOK,N,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53174,6,VAL,0,B,S,0,0,,,0,0
NOK,N,J,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53174,7,SEA,3,A,S,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53174,8,SPE,170,A,S,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53174,9,TGI,150,A,S,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53174,10,UTL,15,A,S,0,0,,,0,0
NOK,N,,,,,0,13,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53176,1,FAK,40,B,K,0,0,,,0,0
NOK,J,,,,,0,13,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53176,2,SPE,250,B,K,0,0,,,0,0
NOK,J,,,B,,0,13,0,0,0,,1002147,,0,0,0,0,,0,0,,,,,,,,1,53176,3,UTK,250,B,K,0,0,,,0,0
NOK,N,,,,,0,60,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53177,1,FAK,0,A,K,0,0,,,0,0
NOK,J,,,,,0,60,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53177,2,SPE,500,B,K,0,0,,,0,0
NOK,J,,,B,,0,60,0,0,0,,1002148,,0,0,0,0,,0,0,,,,,,,,1,53177,3,UTK,1140,B,K,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53178,1,FAK,50,A,S,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53178,2,FOR,250,B,S,0,0,,,0,0
NOK,J,J,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53178,3,FRA,0,B,S,0,0,,,0,0
NOK,J,J,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53178,4,OIL,0,B,S,0,0,,,0,0
NOK,N,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53178,5,OIL,0,B,S,0,0,,,0,0
NOK,N,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53178,6,OIL,0,B,S,0,0,,,0,0
NOK,N,J,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53178,7,SEA,450,A,S,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53178,8,SPE,170,A,S,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53178,9,TGI,621,A,S,0,0,,,0,0
NOK,N,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53178,10,UTL,15,A,S,0,0,,,0,0
NOK,N,,,,,0,13,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53179,1,FAK,40,B,K,0,0,,,0,0
NOK,J,,,,,0,13,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53179,2,SPE,250,B,K,0,0,,,0,0
NOK,J,,,B,,0,13,0,0,0,,1002149,,0,0,0,0,,0,0,,,,,,,,1,53179,3,UTK,250,B,K,0,0,,,0,0
NOK,N,,,,,0,60,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53180,1,FAK,0,A,K,0,0,,,0,0
NOK,J,,,,,0,60,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53180,2,SPE,500,B,K,0,0,,,0,0
NOK,J,,,B,,0,60,0,0,0,,1002150,,0,0,0,0,,0,0,,,,,,,,1,53180,3,UTK,1140,B,K,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53181,1,FAK,50,A,S,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53181,2,FOR,250,B,S,0,0,,,0,0
NOK,J,J,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53181,3,FRA,0,B,S,0,0,,,0,0
NOK,J,J,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53181,4,OIL,0,B,S,0,0,,,0,0
NOK,N,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53181,5,OIL,0,B,S,0,0,,,0,0
NOK,N,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53181,6,OIL,0,B,S,0,0,,,0,0
NOK,N,J,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53181,7,SEA,450,A,S,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53181,8,SPE,170,A,S,0,0,,,0,0
NOK,J,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53181,9,TGI,621,A,S,0,0,,,0,0
NOK,N,,,,,0,24,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53181,10,UTL,15,A,S,0,0,,,0,0
NOK,J,,,,,0,176,0,0,0,,0,,0,0,0,0,,0,0,,,L,,,,,1,53184,1,HA1,72,L,S,0,0,,,0,0
NOK,J,,,,,0,176,0,0,0,,0,,0,0,0,0,,0,0,,,L,,,,,1,53184,2,HAN,216,L,S,0,0,,,0,0
NOK,J,,,,,0,176,0,0,0,,0,,0,0,0,0,,0,0,,,L,,,,,1,53184,3,HA2,825,L,S,0,0,,,0,0
NOK,J,,,,,0,176,20011003,20011013,1,O,133,BI,30100,0,0,0,,0,0,,,,,,,,1,53186,1,FAK,50,S,S,283302,1,,,20,0
NOK,J,,,,,0,176,20011003,20011013,1,O,133,BI,30100,0,0,0,,0,0,,,,,,,,1,53186,2,FAK,50,S,K,283302,1,,,20,0
NOK,J,,,,,0,176,20011003,20011013,1,O,133,JI,30100,0,0,0,,0,0,,,L,,,,,1,53186,3,LL1,109264,S,S,283302,1,,,20,0
NOK,J,,,,,0,176,20011003,20011013,1,O,133,JI,30100,0,0,0,,0,0,,,L,,,,,1,53186,4,LL2,74,S,S,283302,1,,,20,0
NOK,J,,,,,0,176,20011003,20011013,1,O,133,JI,30100,0,0,0,,0,0,,,,,,,,1,53186,5,LL1,0,S,S,283302,1,,,20,0
NOK,N,,,,,0,10008598,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53193,1,FAK,40,B,K,0,0,,,0,0
NOK,J,,,,,0,10008598,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53193,2,SPE,250,B,K,0,0,,,0,0
NOK,J,,,B,,0,10008598,0,0,0,,1002154,,0,0,0,0,,0,0,,,,,,,,1,53193,3,UTK,250,B,K,0,0,,,0,0
NOK,N,J,,,,0,10008598,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53194,1,AWB,60,B,S,0,0,,,0,0
NOK,N,J,,B,,0,10008598,0,0,0,,1002155,,0,0,0,0,,0,0,,,,,,,,1,53194,2,FFE,50,B,S,0,0,,,0,0
NOK,N,,,B,,0,10008598,0,0,0,,1002156,,0,0,0,0,,0,0,,,,,,,,1,53194,3,INH,1050,B,S,0,0,,,0,0
NOK,N,,,,,0,10008598,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53194,4,SPE,255,B,S,0,0,,,0,0
NOK,N,J,,B,,0,10008598,0,0,0,,1002157,,0,0,0,0,,0,0,,,,,,,,1,53194,5,THC,500,B,S,0,0,,,0,0
NOK,N,,,,,0,10008598,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53194,6,UTL,15,B,S,0,0,,,0,0
NOK,N,J,,,,0,10008597,0,0,0,,0,,0,0,0,0,,0,0,,,,,,,,1,53195,1,AWB,60,B,K,0,0,,,0,0
NOK,N,J,,B,,0,10008597,0,0,0,,1002158,,0,0,0,0,,0,0,,,,,,,,1,53195,2,FFE,0,B,K,0,0,,,0,0
